Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Effort m^2,NelsonNum,Family,Genus,Species,Species_Codes,SumOfSPEC,Project
RKD13-143,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.6,"Rio Grande, at San Marcial Railroad Bridge, San Marcial.",13S,315284,3728347,10/7/2013,201310,455.8,212,Poeciliidae,Gambusia,affinis,GAMAFF,1,Hybognathus Amarus Population Monitoring
RKD13-144,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.1,"Rio Grande, directly east of Bosque del Apache National Wildlife Refuge Headquarters.",13S,327055,3740839,10/21/2013,201310,520.55,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,8,Hybognathus Amarus Population Monitoring
RKD13-144,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.1,"Rio Grande, directly east of Bosque del Apache National Wildlife Refuge Headquarters.",13S,327055,3740839,10/21/2013,201310,520.55,76,Cyprinidae,Hybognathus,amarus,HYBAMA,1,Hybognathus Amarus Population Monitoring
RKD13-144,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.1,"Rio Grande, directly east of Bosque del Apache National Wildlife Refuge Headquarters.",13S,327055,3740839,10/21/2013,201310,520.55,76,Cyprinidae,Pimephales,promelas,PIMPRO,2,Hybognathus Amarus Population Monitoring
RKD13-144,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.1,"Rio Grande, directly east of Bosque del Apache National Wildlife Refuge Headquarters.",13S,327055,3740839,10/21/2013,201310,520.55,81,Catostomidae,Carpiodes,carpio,CARCAR,1,Hybognathus Amarus Population Monitoring
RKD13-144,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.1,"Rio Grande, directly east of Bosque del Apache National Wildlife Refuge Headquarters.",13S,327055,3740839,10/21/2013,201310,520.55,212,Poeciliidae,Gambusia,affinis,GAMAFF,3,Hybognathus Amarus Population Monitoring
RKD13-145,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.1,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13S,328914,3754471,10/7/2013,201310,509.45,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,37,Hybognathus Amarus Population Monitoring
RKD13-145,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.1,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13S,328914,3754471,10/7/2013,201310,509.45,76,Cyprinidae,Platygobio,gracilis,PLAGRA,1,Hybognathus Amarus Population Monitoring
RKD13-145,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.1,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13S,328914,3754471,10/7/2013,201310,509.45,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,1,Hybognathus Amarus Population Monitoring
RKD13-146,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,91.7,"Rio Grande, ca. 4.0 miles upstream of U.S. 380 bridge crossing.",13S,328140,3761283,10/8/2013,201310,544.1,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,38,Hybognathus Amarus Population Monitoring
RKD13-146,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,91.7,"Rio Grande, ca. 4.0 miles upstream of U.S. 380 bridge crossing.",13S,328140,3761283,10/8/2013,201310,544.1,76,Cyprinidae,Hybognathus,amarus,HYBAMA,1,Hybognathus Amarus Population Monitoring
RKD13-146,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,91.7,"Rio Grande, ca. 4.0 miles upstream of U.S. 380 bridge crossing.",13S,328140,3761283,10/8/2013,201310,544.1,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,1,Hybognathus Amarus Population Monitoring
RKD13-147,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.5,"Rio Grande, east of Socorro, 0.5 miles upstream of Socorro Low Flow Conveyance Channel bridge and east just upstream of Socorro Wastewater Treatment Plant, Socorro.",13S,327097,3771043,10/8/2013,201310,553.1,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,92,Hybognathus Amarus Population Monitoring
RKD13-147,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.5,"Rio Grande, east of Socorro, 0.5 miles upstream of Socorro Low Flow Conveyance Channel bridge and east just upstream of Socorro Wastewater Treatment Plant, Socorro.",13S,327097,3771043,10/8/2013,201310,553.1,76,Cyprinidae,Platygobio,gracilis,PLAGRA,2,Hybognathus Amarus Population Monitoring
RKD13-147,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.5,"Rio Grande, east of Socorro, 0.5 miles upstream of Socorro Low Flow Conveyance Channel bridge and east just upstream of Socorro Wastewater Treatment Plant, Socorro.",13S,327097,3771043,10/8/2013,201310,553.1,81,Catostomidae,Carpiodes,carpio,CARCAR,1,Hybognathus Amarus Population Monitoring
RKD13-147,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.5,"Rio Grande, east of Socorro, 0.5 miles upstream of Socorro Low Flow Conveyance Channel bridge and east just upstream of Socorro Wastewater Treatment Plant, Socorro.",13S,327097,3771043,10/8/2013,201310,553.1,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,2,Hybognathus Amarus Population Monitoring
RKD13-148,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.6,"Rio Grande, ca. 1.5 miles downstream of San Acacia Diversion Dam, San Acacia.",13S,325263,3790442,10/8/2013,201310,499.95,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,18,Hybognathus Amarus Population Monitoring
RKD13-148,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.6,"Rio Grande, ca. 1.5 miles downstream of San Acacia Diversion Dam, San Acacia.",13S,325263,3790442,10/8/2013,201310,499.95,76,Cyprinidae,Pimephales,promelas,PIMPRO,1,Hybognathus Amarus Population Monitoring
RKD13-148,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.6,"Rio Grande, ca. 1.5 miles downstream of San Acacia Diversion Dam, San Acacia.",13S,325263,3790442,10/8/2013,201310,499.95,76,Cyprinidae,Platygobio,gracilis,PLAGRA,12,Hybognathus Amarus Population Monitoring
RKD13-148,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.6,"Rio Grande, ca. 1.5 miles downstream of San Acacia Diversion Dam, San Acacia.",13S,325263,3790442,10/8/2013,201310,499.95,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,18,Hybognathus Amarus Population Monitoring
RKD13-148,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.6,"Rio Grande, ca. 1.5 miles downstream of San Acacia Diversion Dam, San Acacia.",13S,325263,3790442,10/8/2013,201310,499.95,212,Poeciliidae,Gambusia,affinis,GAMAFF,6,Hybognathus Amarus Population Monitoring
RKD13-149,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,116.2,"Rio Grande, directly below San Acacia Diversion Dam, San Acacia.",13S,326162,3791977,10/8/2013,201310,479.6,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,11,Hybognathus Amarus Population Monitoring
RKD13-149,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,116.2,"Rio Grande, directly below San Acacia Diversion Dam, San Acacia.",13S,326162,3791977,10/8/2013,201310,479.6,76,Cyprinidae,Hybognathus,amarus,HYBAMA,1,Hybognathus Amarus Population Monitoring
RKD13-149,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,116.2,"Rio Grande, directly below San Acacia Diversion Dam, San Acacia.",13S,326162,3791977,10/8/2013,201310,479.6,76,Cyprinidae,Pimephales,promelas,PIMPRO,3,Hybognathus Amarus Population Monitoring
RKD13-149,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,116.2,"Rio Grande, directly below San Acacia Diversion Dam, San Acacia.",13S,326162,3791977,10/8/2013,201310,479.6,76,Cyprinidae,Platygobio,gracilis,PLAGRA,7,Hybognathus Amarus Population Monitoring
RKD13-149,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,116.2,"Rio Grande, directly below San Acacia Diversion Dam, San Acacia.",13S,326162,3791977,10/8/2013,201310,479.6,76,Cyprinidae,Rhinichthys,cataractae,RHICAT,1,Hybognathus Amarus Population Monitoring
RKD13-149,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,116.2,"Rio Grande, directly below San Acacia Diversion Dam, San Acacia.",13S,326162,3791977,10/8/2013,201310,479.6,212,Poeciliidae,Gambusia,affinis,GAMAFF,3,Hybognathus Amarus Population Monitoring
RKD13-150,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,116.8,"Rio Grande, ca. 0.6 miles upstream of San Acacia Diversion Dam, San Acacia",13S,327902,3792603,10/21/2013,201310,566.2,76,Cyprinidae,Platygobio,gracilis,PLAGRA,19,Hybognathus Amarus Population Monitoring
RKD13-151,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,127.,"Rio Grande, ca. 3.5 miles downstream of the US HWY 60 bridge crossing, Bernardo.",13S,331094,3805229,10/9/2013,201310,554.45,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,464,Hybognathus Amarus Population Monitoring
RKD13-151,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,127.,"Rio Grande, ca. 3.5 miles downstream of the US HWY 60 bridge crossing, Bernardo.",13S,331094,3805229,10/9/2013,201310,554.45,76,Cyprinidae,Pimephales,promelas,PIMPRO,16,Hybognathus Amarus Population Monitoring
RKD13-151,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,127.,"Rio Grande, ca. 3.5 miles downstream of the US HWY 60 bridge crossing, Bernardo.",13S,331094,3805229,10/9/2013,201310,554.45,76,Cyprinidae,Platygobio,gracilis,PLAGRA,1,Hybognathus Amarus Population Monitoring
